key,asset,hypothesis,start_idx,end_idx,depth,cum_pnl,entry_time,exit_time
EURUSD_MR_RSI_Exhaust,EURUSD,MR_RSI_Exhaust,737,739,3,-6.62,2026-04-20 10:30:00+00:00,2026-04-20 11:00:00+00:00
EURUSD_MR_RSI_Exhaust,EURUSD,MR_RSI_Exhaust,743,744,2,-5.54,2026-04-20 13:25:00+00:00,2026-04-20 13:35:00+00:00
EURUSD_MR_RSI_Exhaust,EURUSD,MR_RSI_Exhaust,747,748,2,-4.86,2026-04-20 15:25:00+00:00,2026-04-20 16:05:00+00:00
EURUSD_MR_RSI_Exhaust,EURUSD,MR_RSI_Exhaust,751,752,2,-2.68,2026-04-21 02:30:00+00:00,2026-04-21 02:40:00+00:00
EURUSD_MR_RSI_Exhaust,EURUSD,MR_RSI_Exhaust,754,755,2,-2.38,2026-04-21 03:20:00+00:00,2026-04-21 03:30:00+00:00
EURUSD_MR_RSI_Exhaust,EURUSD,MR_RSI_Exhaust,765,766,2,-7.1,2026-04-21 15:50:00+00:00,2026-04-21 17:10:00+00:00
EURUSD_MR_RSI_Exhaust,EURUSD,MR_RSI_Exhaust,775,776,2,-1.97,2026-04-21 23:50:00+00:00,2026-04-22 00:05:00+00:00
EURUSD_MR_RSI_Exhaust,EURUSD,MR_RSI_Exhaust,780,781,2,-2.46,2026-04-22 03:20:00+00:00,2026-04-22 03:45:00+00:00
EURUSD_MR_RSI_Exhaust,EURUSD,MR_RSI_Exhaust,786,789,4,-9.17,2026-04-22 11:40:00+00:00,2026-04-22 12:15:00+00:00
EURUSD_MR_RSI_Exhaust,EURUSD,MR_RSI_Exhaust,791,793,3,-9.14,2026-04-22 14:55:00+00:00,2026-04-22 16:40:00+00:00
EURUSD_MR_RSI_Exhaust,EURUSD,MR_RSI_Exhaust,795,796,2,-3.43,2026-04-22 18:30:00+00:00,2026-04-22 20:00:00+00:00
EURUSD_MR_RSI_Exhaust,EURUSD,MR_RSI_Exhaust,799,804,6,-7.92,2026-04-23 02:35:00+00:00,2026-04-23 05:50:00+00:00
EURUSD_MR_RSI_Exhaust,EURUSD,MR_RSI_Exhaust,806,807,2,-5.67,2026-04-23 09:40:00+00:00,2026-04-23 10:30:00+00:00
EURUSD_MR_RSI_Exhaust,EURUSD,MR_RSI_Exhaust,809,815,7,-23.28,2026-04-23 14:25:00+00:00,2026-04-23 17:25:00+00:00
EURUSD_MR_RSI_Exhaust,EURUSD,MR_RSI_Exhaust,821,822,2,-3.22,2026-04-24 03:00:00+00:00,2026-04-24 03:10:00+00:00
EURUSD_MR_RSI_Exhaust,EURUSD,MR_RSI_Exhaust,827,831,5,-13.29,2026-04-24 10:25:00+00:00,2026-04-24 11:25:00+00:00
EURUSD_MR_RSI_Exhaust,EURUSD,MR_RSI_Exhaust,840,842,3,-5.69,2026-04-27 00:45:00+00:00,2026-04-27 01:20:00+00:00
EURUSD_MR_RSI_Exhaust,EURUSD,MR_RSI_Exhaust,844,848,5,-7.08,2026-04-27 04:55:00+00:00,2026-04-27 06:10:00+00:00
EURUSD_MR_RSI_Exhaust,EURUSD,MR_RSI_Exhaust,850,853,4,-10.24,2026-04-27 07:15:00+00:00,2026-04-27 08:15:00+00:00
EURUSD_MR_RSI_Exhaust,EURUSD,MR_RSI_Exhaust,857,859,3,-6.99,2026-04-27 15:55:00+00:00,2026-04-27 17:05:00+00:00
EURUSD_MR_RSI_Exhaust,EURUSD,MR_RSI_Exhaust,866,870,5,-11.17,2026-04-28 05:45:00+00:00,2026-04-28 06:50:00+00:00
EURUSD_MR_RSI_Exhaust,EURUSD,MR_RSI_Exhaust,877,879,3,-10.36,2026-04-28 13:00:00+00:00,2026-04-28 15:45:00+00:00
EURUSD_MR_RSI_Exhaust,EURUSD,MR_RSI_Exhaust,882,884,3,-5.0,2026-04-28 21:05:00+00:00,2026-04-28 22:10:00+00:00
EURUSD_MR_RSI_Exhaust,EURUSD,MR_RSI_Exhaust,888,889,2,-2.26,2026-04-29 05:20:00+00:00,2026-04-29 05:30:00+00:00
EURUSD_MR_RSI_Exhaust,EURUSD,MR_RSI_Exhaust,895,897,3,-9.0,2026-04-29 12:40:00+00:00,2026-04-29 13:40:00+00:00
EURUSD_MR_RSI_Exhaust,EURUSD,MR_RSI_Exhaust,900,903,4,-7.61,2026-04-29 17:00:00+00:00,2026-04-29 23:45:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,5,8,4,-16.83,2026-03-09 04:35:00+00:00,2026-03-09 05:35:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,23,26,4,-21.82,2026-03-09 14:55:00+00:00,2026-03-09 16:00:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,29,31,3,-15.75,2026-03-09 19:20:00+00:00,2026-03-09 19:40:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,33,35,3,-19.28,2026-03-09 20:00:00+00:00,2026-03-09 21:00:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,44,45,2,-6.08,2026-03-10 03:00:00+00:00,2026-03-10 03:35:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,48,52,5,-11.77,2026-03-10 05:20:00+00:00,2026-03-10 06:50:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,54,58,5,-23.32,2026-03-10 07:20:00+00:00,2026-03-10 08:05:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,67,69,3,-11.72,2026-03-10 14:40:00+00:00,2026-03-10 15:35:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,72,73,2,-8.44,2026-03-10 16:55:00+00:00,2026-03-10 17:10:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,77,80,4,-23.68,2026-03-10 18:40:00+00:00,2026-03-10 20:10:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,86,88,3,-9.45,2026-03-11 01:20:00+00:00,2026-03-11 02:55:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,90,92,3,-5.32,2026-03-11 03:55:00+00:00,2026-03-11 04:45:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,94,95,2,-3.19,2026-03-11 05:30:00+00:00,2026-03-11 05:40:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,99,103,5,-23.06,2026-03-11 07:40:00+00:00,2026-03-11 09:05:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,107,110,4,-14.32,2026-03-11 11:20:00+00:00,2026-03-11 12:35:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,112,115,4,-17.47,2026-03-11 15:00:00+00:00,2026-03-11 15:45:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,124,128,5,-15.29,2026-03-11 22:30:00+00:00,2026-03-11 23:35:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,131,133,3,-7.63,2026-03-12 02:20:00+00:00,2026-03-12 02:40:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,135,136,2,-6.1,2026-03-12 06:10:00+00:00,2026-03-12 06:50:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,139,140,2,-6.2,2026-03-12 09:25:00+00:00,2026-03-12 09:35:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,143,145,3,-8.11,2026-03-12 10:35:00+00:00,2026-03-12 11:25:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,147,148,2,-7.16,2026-03-12 12:10:00+00:00,2026-03-12 12:20:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,150,154,5,-26.44,2026-03-12 13:15:00+00:00,2026-03-12 14:20:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,157,160,4,-10.06,2026-03-12 18:10:00+00:00,2026-03-12 18:45:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,162,164,3,-5.6,2026-03-12 19:50:00+00:00,2026-03-12 20:15:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,166,169,4,-6.16,2026-03-12 20:50:00+00:00,2026-03-12 21:30:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,173,175,3,-5.6,2026-03-12 23:45:00+00:00,2026-03-13 00:05:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,177,178,2,-3.51,2026-03-13 00:40:00+00:00,2026-03-13 01:05:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,183,190,8,-16.2,2026-03-13 02:20:00+00:00,2026-03-13 04:30:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,192,204,13,-35.63,2026-03-13 05:00:00+00:00,2026-03-13 08:15:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,209,210,2,-9.59,2026-03-13 12:40:00+00:00,2026-03-13 12:50:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,213,218,6,-30.15,2026-03-13 14:50:00+00:00,2026-03-13 16:35:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,220,227,8,-18.87,2026-03-13 18:50:00+00:00,2026-03-13 20:10:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,230,233,4,-12.22,2026-03-16 00:05:00+00:00,2026-03-16 00:45:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,235,237,3,-8.33,2026-03-16 01:10:00+00:00,2026-03-16 03:35:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,239,242,4,-6.08,2026-03-16 04:45:00+00:00,2026-03-16 05:55:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,248,249,2,-6.16,2026-03-16 07:05:00+00:00,2026-03-16 07:30:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,252,257,6,-22.36,2026-03-16 08:25:00+00:00,2026-03-16 10:20:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,259,262,4,-16.07,2026-03-16 10:45:00+00:00,2026-03-16 11:45:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,264,268,5,-18.36,2026-03-16 13:00:00+00:00,2026-03-16 13:45:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,271,272,2,-8.3,2026-03-16 14:55:00+00:00,2026-03-16 15:10:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,275,279,5,-20.78,2026-03-16 16:50:00+00:00,2026-03-16 18:35:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,282,284,3,-4.63,2026-03-16 22:35:00+00:00,2026-03-16 23:15:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,286,289,4,-5.28,2026-03-16 23:40:00+00:00,2026-03-17 00:10:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,298,300,3,-6.8,2026-03-17 05:45:00+00:00,2026-03-17 06:05:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,311,312,2,-10.42,2026-03-17 09:45:00+00:00,2026-03-17 10:00:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,317,319,3,-15.26,2026-03-17 12:35:00+00:00,2026-03-17 13:05:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,323,327,5,-14.64,2026-03-17 16:55:00+00:00,2026-03-17 18:05:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,334,335,2,-3.8,2026-03-18 00:35:00+00:00,2026-03-18 00:45:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,339,347,9,-11.89,2026-03-18 04:05:00+00:00,2026-03-18 06:15:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,350,353,4,-10.66,2026-03-18 07:30:00+00:00,2026-03-18 08:00:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,359,361,3,-8.76,2026-03-18 10:45:00+00:00,2026-03-18 11:15:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,363,364,2,-12.37,2026-03-18 12:30:00+00:00,2026-03-18 12:50:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,369,370,2,-8.54,2026-03-18 16:00:00+00:00,2026-03-18 16:40:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,373,381,9,-39.87,2026-03-18 18:20:00+00:00,2026-03-18 20:30:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,385,386,2,-8.26,2026-03-18 21:55:00+00:00,2026-03-18 22:05:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,389,392,4,-11.47,2026-03-19 00:30:00+00:00,2026-03-19 01:20:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,394,395,2,-5.36,2026-03-19 02:00:00+00:00,2026-03-19 02:10:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,398,401,4,-7.05,2026-03-19 04:05:00+00:00,2026-03-19 05:45:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,405,406,2,-11.45,2026-03-19 07:45:00+00:00,2026-03-19 08:00:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,409,413,5,-35.14,2026-03-19 09:50:00+00:00,2026-03-19 14:00:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,415,421,7,-43.33,2026-03-19 16:00:00+00:00,2026-03-19 19:00:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,424,427,4,-22.27,2026-03-19 19:55:00+00:00,2026-03-19 22:00:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,430,440,11,-19.42,2026-03-20 00:25:00+00:00,2026-03-20 04:00:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,442,444,3,-4.29,2026-03-20 05:10:00+00:00,2026-03-20 05:35:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,448,449,2,-8.03,2026-03-20 07:35:00+00:00,2026-03-20 08:00:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,452,455,4,-13.18,2026-03-20 09:35:00+00:00,2026-03-20 10:05:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,461,464,4,-20.53,2026-03-20 13:10:00+00:00,2026-03-20 14:15:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,473,474,2,-7.06,2026-03-20 20:20:00+00:00,2026-03-20 20:55:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,478,484,7,-18.5,2026-03-23 02:15:00+00:00,2026-03-23 06:10:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,490,494,5,-22.12,2026-03-23 09:05:00+00:00,2026-03-23 09:55:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,497,500,4,-68.69,2026-03-23 11:20:00+00:00,2026-03-23 12:45:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,502,506,5,-48.69,2026-03-23 13:15:00+00:00,2026-03-23 14:30:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,510,512,3,-17.42,2026-03-23 18:05:00+00:00,2026-03-23 18:40:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,516,518,3,-7.13,2026-03-23 23:50:00+00:00,2026-03-24 00:15:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,520,521,2,-8.64,2026-03-24 01:15:00+00:00,2026-03-24 01:35:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,523,527,5,-13.14,2026-03-24 02:40:00+00:00,2026-03-24 04:20:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,529,530,2,-3.93,2026-03-24 04:50:00+00:00,2026-03-24 05:00:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,551,552,2,-9.63,2026-03-24 20:35:00+00:00,2026-03-24 22:00:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,556,557,2,-5.01,2026-03-24 23:50:00+00:00,2026-03-25 00:00:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,562,564,3,-9.25,2026-03-25 02:05:00+00:00,2026-03-25 02:55:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,566,571,6,-10.58,2026-03-25 04:25:00+00:00,2026-03-25 05:50:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,581,585,5,-23.84,2026-03-25 12:25:00+00:00,2026-03-25 13:50:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,587,588,2,-9.77,2026-03-25 14:20:00+00:00,2026-03-25 14:30:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,590,591,2,-10.93,2026-03-25 15:10:00+00:00,2026-03-25 15:20:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,595,597,3,-7.46,2026-03-25 18:45:00+00:00,2026-03-25 19:10:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,600,601,2,-3.82,2026-03-25 21:20:00+00:00,2026-03-25 22:00:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,610,611,2,-4.49,2026-03-26 03:25:00+00:00,2026-03-26 03:35:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,615,616,2,-3.35,2026-03-26 05:50:00+00:00,2026-03-26 06:00:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,623,627,5,-14.6,2026-03-26 11:15:00+00:00,2026-03-26 11:55:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,631,632,2,-8.76,2026-03-26 15:40:00+00:00,2026-03-26 16:20:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,634,636,3,-6.84,2026-03-26 19:05:00+00:00,2026-03-26 19:30:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,646,648,3,-4.28,2026-03-27 04:05:00+00:00,2026-03-27 05:10:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,651,656,6,-15.58,2026-03-27 07:00:00+00:00,2026-03-27 08:00:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,658,661,4,-11.96,2026-03-27 09:25:00+00:00,2026-03-27 11:00:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,667,671,5,-20.21,2026-03-27 13:20:00+00:00,2026-03-27 15:25:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,673,674,2,-7.87,2026-03-27 16:40:00+00:00,2026-03-27 17:25:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,676,677,2,-4.45,2026-03-27 18:50:00+00:00,2026-03-27 19:00:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,679,683,5,-12.2,2026-03-27 20:35:00+00:00,2026-03-29 23:50:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,688,692,5,-10.41,2026-03-30 02:35:00+00:00,2026-03-30 03:20:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,699,701,3,-9.47,2026-03-30 07:05:00+00:00,2026-03-30 07:35:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,707,710,4,-12.84,2026-03-30 09:45:00+00:00,2026-03-30 12:00:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,712,716,5,-18.56,2026-03-30 12:30:00+00:00,2026-03-30 14:10:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,718,719,2,-6.48,2026-03-30 14:55:00+00:00,2026-03-30 15:05:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,731,732,2,-3.1,2026-03-31 00:05:00+00:00,2026-03-31 00:15:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,735,738,4,-14.08,2026-03-31 00:45:00+00:00,2026-03-31 01:20:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,749,755,7,-33.57,2026-03-31 11:30:00+00:00,2026-03-31 13:55:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,757,759,3,-17.56,2026-03-31 14:45:00+00:00,2026-03-31 15:10:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,761,764,4,-23.18,2026-03-31 16:05:00+00:00,2026-03-31 19:55:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,769,776,8,-18.05,2026-03-31 21:45:00+00:00,2026-04-01 00:05:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,783,785,3,-4.2,2026-04-01 04:55:00+00:00,2026-04-01 05:30:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,788,792,5,-21.57,2026-04-01 06:25:00+00:00,2026-04-01 08:30:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,797,799,3,-9.62,2026-04-01 11:00:00+00:00,2026-04-01 11:20:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,807,809,3,-11.46,2026-04-01 17:35:00+00:00,2026-04-01 18:15:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,819,827,9,-41.93,2026-04-02 01:10:00+00:00,2026-04-02 04:45:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,829,830,2,-4.09,2026-04-02 05:45:00+00:00,2026-04-02 05:55:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,835,837,3,-10.73,2026-04-02 08:25:00+00:00,2026-04-02 10:20:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,842,844,3,-10.82,2026-04-02 14:00:00+00:00,2026-04-02 14:20:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,855,857,3,-5.14,2026-04-02 21:45:00+00:00,2026-04-02 23:05:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,863,865,3,-3.43,2026-04-03 01:00:00+00:00,2026-04-03 01:50:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,867,868,2,-2.28,2026-04-03 02:10:00+00:00,2026-04-03 02:20:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,875,877,3,-1.71,2026-04-03 04:40:00+00:00,2026-04-03 05:15:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,880,882,3,-4.38,2026-04-03 05:55:00+00:00,2026-04-03 06:50:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,886,889,4,-5.42,2026-04-03 09:00:00+00:00,2026-04-03 09:35:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,896,898,3,-7.61,2026-04-03 14:05:00+00:00,2026-04-03 14:50:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,900,903,4,-8.07,2026-04-03 15:20:00+00:00,2026-04-03 16:10:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,911,915,5,-6.93,2026-04-06 03:05:00+00:00,2026-04-06 05:20:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,919,924,6,-17.37,2026-04-06 06:45:00+00:00,2026-04-06 07:45:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,931,939,9,-18.61,2026-04-06 12:40:00+00:00,2026-04-06 14:25:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,946,947,2,-2.76,2026-04-06 21:05:00+00:00,2026-04-06 23:25:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,949,953,5,-8.19,2026-04-07 00:35:00+00:00,2026-04-07 01:55:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,957,960,4,-5.05,2026-04-07 04:05:00+00:00,2026-04-07 05:25:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,962,969,8,-24.28,2026-04-07 06:30:00+00:00,2026-04-07 08:45:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,979,980,2,-7.28,2026-04-07 15:15:00+00:00,2026-04-07 15:25:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,984,987,4,-13.13,2026-04-07 19:20:00+00:00,2026-04-07 20:10:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,989,997,9,-52.5,2026-04-07 20:55:00+00:00,2026-04-07 23:25:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,999,1000,2,-13.35,2026-04-08 00:20:00+00:00,2026-04-08 01:15:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,1003,1007,5,-13.63,2026-04-08 03:45:00+00:00,2026-04-08 05:45:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,1009,1011,3,-14.95,2026-04-08 06:05:00+00:00,2026-04-08 06:35:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,1016,1018,3,-9.37,2026-04-08 11:00:00+00:00,2026-04-08 11:20:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,1020,1021,2,-7.72,2026-04-08 11:40:00+00:00,2026-04-08 11:50:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,1023,1024,2,-10.38,2026-04-08 12:35:00+00:00,2026-04-08 12:45:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,1027,1029,3,-12.9,2026-04-08 15:10:00+00:00,2026-04-08 16:20:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,1031,1033,3,-11.29,2026-04-08 18:20:00+00:00,2026-04-08 18:50:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,1036,1040,5,-10.41,2026-04-08 20:20:00+00:00,2026-04-09 00:00:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,1042,1044,3,-4.75,2026-04-09 00:20:00+00:00,2026-04-09 01:10:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,1049,1050,2,-2.62,2026-04-09 05:50:00+00:00,2026-04-09 06:20:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,1053,1057,5,-12.36,2026-04-09 08:35:00+00:00,2026-04-09 11:40:00+00:00
EURUSD_MR_EMA_Dist,EURUSD,MR_EMA_Dist,1061,1063,3,-7.22,2026-04-09 12:40:00+00:00,2026-04-09 13:20:00+00:00
